customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,AGE
3176,3 Tomscot Place,3756,VIC,Australia,4,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,Health,Affluent Customer,N,No,16,42
3177,06 Kipling Circle,2085,NSW,Australia,10,Titos,Scanes,Male,93,1978-05-07,Database Administrator IV,Health,Affluent Customer,N,No,6,42
3178,9632 Katie Avenue,4161,QLD,Australia,7,Gan,Marrion,Male,21,1971-09-28,VP Quality Control,Retail,Mass Customer,N,Yes,9,48
3179,390 Wayridge Plaza,2756,NSW,Australia,9,Jarid,Redwood,Male,87,1979-11-04,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17,40
3180,55 Gateway Trail,2147,NSW,Australia,9,Gage,Redwood,Male,96,1974-06-14,Business Systems Development Analyst,IT,Mass Customer,N,Yes,19,45
3181,26 Randy Road,2642,NSW,Australia,2,Ferd,Chominski,Male,39,1976-09-29,Senior Editor,Financial Services,High Net Worth,N,No,6,43
3182,31435 Surrey Court,2074,NSW,Australia,11,Catherina,Hammel,Female,50,1967-10-03,Senior Editor,Financial Services,Affluent Customer,N,No,15,52
3183,9200 Continental Center,3165,VIC,Australia,10,Craig,Phethean,Male,64,1974-06-19,Junior Executive,Health,Mass Customer,N,No,14,45
3184,696 Harbort Junction,2196,NSW,Australia,10,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7,43
3185,71 Hayes Circle,2320,NSW,Australia,7,Duky,Crichley,Male,25,1956-01-18,Senior Financial Analyst,Financial Services,Mass Customer,N,No,10,64
3186,6 Michigan Park,3173,VIC,Australia,9,Rora,Warre,Female,22,1997-05-09,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2,23
3187,6735 Katie Way,2150,NSW,Australia,7,Samuele,Roycroft,Male,75,1974-05-12,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,14,46
3188,7 Kingsford Parkway,3085,VIC,Australia,9,Boyd,Roycroft,Male,94,1999-07-07,Actuary,Financial Services,Mass Customer,N,No,1,20
3189,69 Huxley Lane,4205,QLD,Australia,3,Abbott,Knaggs,Male,40,1963-03-01,Environmental Specialist,Financial Services,Mass Customer,N,No,11,57
3190,10 Hauk Point,3936,VIC,Australia,9,Lizabeth,Carswell,Female,18,1985-02-05,Environmental Specialist,Financial Services,Affluent Customer,N,No,15,35
3191,1 Jenifer Court,4280,QLD,Australia,4,Bobbette,Amps,Female,29,1959-07-08,Director of Sales,Financial Services,Affluent Customer,N,Yes,12,60
3192,2 Gateway Drive,3995,VIC,Australia,2,Illa,Klemenz,Female,37,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,16,51
3193,081 Oakridge Street,2519,NSW,Australia,10,Augusta,Henryson,Female,6,1978-07-04,Web Designer IV,Property,High Net Worth,N,No,7,41
3194,40252 Springs Park,4870,QLD,Australia,9,Hakeem,Bernardinelli,Male,38,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11,42
3195,6590 Fremont Avenue,2077,NSW,Australia,8,Vickie,West,Female,4,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,N,No,18,39
3196,972 Lake View Terrace,3977,VIC,Australia,7,Teddi,Adcocks,Female,11,1977-08-04,Engineer IV,Health,Mass Customer,N,No,8,42
3197,8 Havey Alley,2031,NSW,Australia,8,Stern,Ilyenko,Male,83,1976-02-18,Environmental Specialist,Health,High Net Worth,N,No,14,44
3198,05600 Lien Plaza,3796,VIC,Australia,8,Dur,Knappen,Male,66,1997-08-02,Media Manager III,Manufacturing,Mass Customer,N,Yes,1,22
3199,08 Roth Hill,4208,QLD,Australia,7,Florry,Neasam,Female,98,1969-08-31,Product Engineer,Manufacturing,Mass Customer,N,Yes,15,50
3200,842 Texas Crossing,4130,QLD,Australia,7,Marna,Neasam,Female,51,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,N,No,1,24
3201,020 Bartillon Park,2767,NSW,Australia,8,Zed,Blanckley,Male,61,2000-03-31,Assistant Professor,Financial Services,Mass Customer,N,Yes,1,20
3202,778 7th Parkway,2071,NSW,Australia,9,Garry,Gadson,Male,74,1994-09-10,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2,25
3203,60595 Northport Court,4122,QLD,Australia,8,Swen,Merioth,Male,25,1985-02-05,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,7,35
3204,220 American Ash Road,4022,QLD,Australia,6,Ibby,Beedon,Female,51,1994-11-26,Media Manager III,Health,Mass Customer,N,Yes,4,25
3205,378 Maple Pass,2153,NSW,Australia,10,Egan,Flockhart,Male,35,1959-04-20,Account Executive,Health,Mass Customer,N,No,20,61
3206,41141 Cascade Hill,2075,NSW,Australia,9,Elbertine,Trewin,Female,32,1995-03-23,Financial Advisor,Financial Services,Mass Customer,N,No,1,25
3207,66 Sunfield Road,2821,NSW,Australia,1,Anica,Halfhyde,Female,46,1987-08-29,Financial Advisor,Financial Services,Mass Customer,N,No,21,32
3208,43 South Pass,3620,VIC,Australia,2,Jeanne,O'Meara,Female,53,1967-02-06,VP Marketing,Financial Services,High Net Worth,N,No,15,53
3209,182 Homewood Plaza,4053,QLD,Australia,7,Clarie,Markushkin,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15,56
3210,96 Hermina Terrace,3024,VIC,Australia,5,Stella,Abreheart,Female,80,1988-02-01,Junior Executive,Manufacturing,Mass Customer,N,No,1,32
3211,68486 Anderson Alley,3083,VIC,Australia,8,Betsy,Cosh,Female,52,1993-06-12,Automation Specialist II,Health,High Net Worth,N,Yes,7,26
3212,4 Farragut Center,2065,NSW,Australia,12,Corella,Bartomeu,Female,62,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13,39
3213,7858 Sauthoff Crossing,3079,VIC,Australia,11,Marcile,Vasiliev,Female,27,1971-09-26,Analog Circuit Design manager,Telecommunications,Affluent Customer,N,Yes,16,48
3214,050 Monterey Street,4869,QLD,Australia,3,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9,27
3215,743 Karstens Point,2122,NSW,Australia,11,Wolfgang,Raffles,Male,14,1976-09-28,General Manager,Financial Services,Mass Customer,N,Yes,7,43
3216,26710 Express Trail,4390,QLD,Australia,7,Edgar,Ordish,Male,59,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1,22
3217,17 Nevada Drive,2122,NSW,Australia,11,Lorena,Titterrell,Female,95,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8,52
3218,8200 Dapin Drive,4503,QLD,Australia,4,Conny,Starbeck,Female,38,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22,44
3219,423 Mcbride Place,2477,NSW,Australia,7,Denyse,Scutts,Female,94,1998-01-06,Web Developer III,Financial Services,Mass Customer,N,No,3,22
3220,580 Blaine Center,2029,NSW,Australia,10,Hunt,Linn,Male,53,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11,47
3221,11 Crescent Oaks Junction,4055,QLD,Australia,8,Brigid,Quigley,Female,59,1959-09-25,Internal Auditor,Property,High Net Worth,N,Yes,11,60
3222,7198 Rowland Street,4030,QLD,Australia,9,Caralie,Sellors,U,40,1959-09-25,Senior Editor,IT,Affluent Customer,N,No,11,60
3223,93723 Old Gate Hill,2021,NSW,Australia,9,Tiffi,Wortt,U,44,1959-09-25,Database Administrator III,IT,Mass Customer,N,Yes,11,60
3224,50506 Buhler Terrace,3083,VIC,Australia,8,Darell,Mulqueeny,Female,67,1996-03-12,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3,24
3225,5 Iowa Road,2154,NSW,Australia,11,Durante,Reddan,Male,19,1980-06-19,Chief Design Engineer,Health,Mass Customer,N,Yes,4,39
3226,97 Sunnyside Junction,3977,VIC,Australia,7,Andi,Whittet,Female,43,1973-03-29,Chief Design Engineer,Entertainment,Affluent Customer,N,No,11,47
3227,37363 Morning Park,3108,VIC,Australia,7,Costa,Sharpin,Male,37,1995-12-06,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,2,24
3228,751 Cordelia Terrace,2880,NSW,Australia,1,Margette,Donaghie,Female,36,1964-08-16,Social Worker,Health,Mass Customer,N,No,13,55
3229,2 Del Sol Circle,3012,VIC,Australia,1,Carrol,Gheorghie,Male,69,1964-10-18,Sales Representative,Retail,High Net Worth,N,Yes,6,55
3230,864 Scoville Plaza,3029,VIC,Australia,5,Calida,Clardge,Female,31,1970-02-14,Executive Secretary,Financial Services,Mass Customer,N,No,12,50
3231,7 Bayside Point,3085,VIC,Australia,8,Cazzie,Gravell,Male,84,1976-05-29,Executive Secretary,Financial Services,Affluent Customer,N,Yes,16,43
3232,78258 Hanover Plaza,3070,VIC,Australia,10,Rose,Milsom,Female,7,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9,26
3233,44 Service Alley,3023,VIC,Australia,7,Xever,Feeley,Male,7,1959-01-06,Tax Accountant,Financial Services,Mass Customer,N,Yes,17,61
3234,12 Quincy Lane,3141,VIC,Australia,8,Mata,Hoggan,Male,35,1987-04-15,Safety Technician II,Manufacturing,Mass Customer,N,Yes,19,33
3235,322 Garrison Way,3169,VIC,Australia,9,Leif,Woolfall,Male,88,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12,55
3236,1 Roth Pass,3199,VIC,Australia,4,Edsel,Arguile,Male,37,1993-04-01,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,5,27
3237,225 Dexter Crossing,2527,NSW,Australia,8,Astrid,Sumnall,Female,94,1964-08-15,Assistant Manager,Manufacturing,Mass Customer,N,No,13,55
3238,8 Rockefeller Lane,2306,NSW,Australia,4,Sauveur,Edmands,Male,23,1977-07-20,Executive Secretary,Retail,Mass Customer,N,No,14,42
3239,9 Dixon Crossing,3793,VIC,Australia,7,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5,48
3240,3 Pepper Wood Point,2760,NSW,Australia,8,Ryon,Elsay,Male,90,1976-09-04,Chief Design Engineer,Health,Mass Customer,N,Yes,6,43
3241,7574 Onsgard Drive,4011,QLD,Australia,7,Milt,Erett,Male,34,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16,40
3242,683 Scoville Park,3168,VIC,Australia,8,Lib,Schohier,Female,4,1958-03-07,General Manager,Manufacturing,Affluent Customer,N,Yes,14,62
3243,11 Erie Hill,3915,VIC,Australia,7,Tim,Besset,Male,24,1973-05-19,Media Manager I,Health,Mass Customer,N,No,7,46
3244,655 Chive Pass,3083,VIC,Australia,9,Rosene,Bullar,Female,24,1959-05-08,Systems Administrator I,Financial Services,Mass Customer,N,No,13,61
3245,623 Carberry Way,2145,NSW,Australia,8,Wainwright,Succamore,Male,86,1959-03-27,Graphic Designer,IT,High Net Worth,N,No,7,61
3246,9 Nevada Pass,4007,QLD,Australia,12,Norene,Merle,Female,73,1968-05-20,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4,51
3247,3897 Oxford Pass,3350,VIC,Australia,5,Bellanca,Raymond,Female,0,1985-04-09,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5,35
3248,9468 Vidon Way,3029,VIC,Australia,7,Alastair,Van der Beken,Male,32,1957-05-15,Programmer Analyst II,Manufacturing,Affluent Customer,N,No,5,63
3249,49 Surrey Pass,2325,NSW,Australia,4,Cortney,Leet,Female,46,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14,38
3250,7 Holy Cross Lane,4300,QLD,Australia,5,Hussein,Ticic,Male,27,1992-04-16,Analog Circuit Design manager,Argiculture,High Net Worth,N,Yes,4,28
3251,11 Mifflin Junction,2193,NSW,Australia,10,Cammie,Edridge,Female,95,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,8,43
3252,21498 Springs Point,2089,NSW,Australia,12,Alexia,McTerrelly,Female,59,1987-06-15,GIS Technical Architect,Financial Services,High Net Worth,N,Yes,14,32
3253,888 Warrior Avenue,2170,NSW,Australia,8,Bernadine,Shakeshaft,Female,42,1990-02-10,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,30
3254,50602 Katie Lane,4701,QLD,Australia,6,Lissy,Paliser,Female,8,2001-05-22,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1,18
3255,463 Merry Center,3128,VIC,Australia,10,Sutherlan,Truin,U,47,2001-05-22,Engineer IV,IT,High Net Worth,N,No,11,18
3256,7798 Westport Trail,4031,QLD,Australia,9,Collen,Kew,Female,76,1986-02-06,Professor,Financial Services,Affluent Customer,N,No,6,34
3257,6416 Grover Street,2322,NSW,Australia,7,Travis,Hulatt,Male,64,1980-05-07,Senior Editor,Financial Services,Mass Customer,N,Yes,10,40
3258,5 Stone Corner Parkway,2093,NSW,Australia,9,Hettie,Godden,Female,77,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18,41
3259,12357 Arapahoe Parkway,4740,QLD,Australia,3,Rabi,Godden,Male,74,1953-11-04,Quality Control Specialist,Retail,High Net Worth,N,No,10,66
3260,056 Petterle Drive,4075,QLD,Australia,4,Kelsy,Rao,Female,6,1979-05-30,Research Associate,Telecommunications,High Net Worth,N,No,11,40
3261,4591 Del Sol Court,2745,NSW,Australia,8,Benedicto,Blumire,Male,6,1975-01-30,Research Associate,Property,Mass Customer,N,Yes,5,45
3262,2558 Morningstar Center,4221,QLD,Australia,8,Maynord,L'Episcopi,Male,65,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12,60
3263,15566 Waxwing Place,2135,NSW,Australia,9,Quentin,Forte,Female,37,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5,38
3264,8 Marquette Court,2204,NSW,Australia,11,Garret,Higginbottam,Male,88,1978-08-19,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,17,41
3265,7 Pepper Wood Crossing,3038,VIC,Australia,8,Isaak,Higounet,Male,64,1967-06-02,Clinical Specialist,Health,High Net Worth,N,No,11,52
3266,3 Myrtle Pass,2095,NSW,Australia,12,Lambert,Edser,Male,68,1995-05-21,Account Representative III,Health,Mass Customer,N,Yes,5,24
3267,04449 Drewry Junction,2869,NSW,Australia,4,Gerri,Prott,Male,20,1987-05-30,Account Representative III,Property,High Net Worth,N,Yes,9,32
3268,14860 Clove Drive,3175,VIC,Australia,5,Estelle,Sam,Female,93,1986-05-31,General Manager,Manufacturing,Mass Customer,N,No,20,33
3269,65973 Morrow Alley,2170,NSW,Australia,9,Kalvin,Paskin,Male,96,1994-12-01,GIS Technical Architect,Manufacturing,Mass Customer,N,No,1,25
3270,54 Bonner Drive,3068,VIC,Australia,10,Tracey,Redsull,Male,47,1957-04-12,Administrative Officer,Financial Services,Mass Customer,N,Yes,5,63
3271,563 Sundown Point,2226,NSW,Australia,10,Daisi,Philip,Female,21,1986-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,16,34
3272,1 Toban Crossing,3616,VIC,Australia,3,Bar,Frankcom,Male,75,1993-06-04,Payment Adjustment Coordinator,Property,Affluent Customer,N,No,9,26
3273,8551 Mayfield Court,3175,VIC,Australia,12,Darline,Alpes,Female,72,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,11,42
3274,6030 South Drive,2120,NSW,Australia,10,Tory,Dosdell,Female,44,1973-04-26,General Manager,Financial Services,Mass Customer,N,Yes,18,47
3275,7917 Norway Maple Way,2074,NSW,Australia,11,Lela,Carrell,Female,24,1975-10-22,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6,44
3276,5 Coolidge Avenue,4750,QLD,Australia,2,Goddart,Pavelin,Male,10,1979-04-18,Legal Assistant,Manufacturing,High Net Worth,N,No,3,41
3277,9398 Declaration Circle,2021,NSW,Australia,7,Demetris,Shapcote,Male,92,1962-04-20,Computer Systems Analyst I,Manufacturing,Affluent Customer,N,No,10,58
3278,31601 Birchwood Court,4105,QLD,Australia,8,Marcel,Eddolls,Male,66,1982-06-22,VP Product Management,Financial Services,Affluent Customer,N,No,9,37
3279,07803 Dexter Pass,2170,NSW,Australia,9,Morgun,Razoux,Male,55,1959-02-18,Staff Scientist,Financial Services,Mass Customer,N,No,14,61
3280,9 Hallows Circle,2113,NSW,Australia,11,Micki,McNamara,Female,49,1987-05-02,General Manager,Financial Services,Mass Customer,N,Yes,21,33
3281,5718 John Wall Plaza,4350,QLD,Australia,1,Peg,Cliff,Female,67,1998-02-22,Administrative Assistant III,Financial Services,Mass Customer,N,No,4,22
3282,011 Lotheville Junction,2099,NSW,Australia,10,Helga,Nuzzi,Female,8,1959-04-24,Clinical Specialist,Health,High Net Worth,N,No,13,61
3283,60 Cordelia Parkway,2759,NSW,Australia,8,Rowe,Barbary,Female,46,1979-01-15,Administrative Officer,Property,Mass Customer,N,Yes,6,41
3284,34748 Charing Cross Point,3057,VIC,Australia,10,Jorrie,Cerman,Female,98,1991-08-28,Chief Design Engineer,Retail,Affluent Customer,N,No,2,28
3285,2094 Bunting Junction,3059,VIC,Australia,9,Mendie,Teresi,Male,51,1986-12-30,Recruiter,Health,Affluent Customer,N,Yes,9,33
3286,1 Fairview Park,3977,VIC,Australia,7,Kent,Hatter,Male,23,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,20,58
3287,4380 Rusk Terrace,2086,NSW,Australia,11,Marys,Vazquez,Female,30,1986-01-06,Account Executive,Entertainment,Affluent Customer,N,Yes,4,34
3288,6 Cascade Trail,2770,NSW,Australia,9,Fair,Dewen,U,47,1986-01-06,Engineer III,IT,High Net Worth,N,No,11,34
3289,8107 Coolidge Pass,2075,NSW,Australia,12,Frederico,Spearman,Male,43,1978-01-04,Assistant Manager,Property,Mass Customer,N,No,12,42
3290,4171 Beilfuss Street,3153,VIC,Australia,8,Brandyn,Gain,Male,22,1962-09-18,Assistant Manager,Manufacturing,High Net Worth,N,Yes,18,57
3291,48333 Waywood Road,2113,NSW,Australia,11,Cindy,Eakin,Female,33,1956-01-21,Staff Accountant II,Manufacturing,Mass Customer,N,No,13,64
3292,6 Golf Center,2042,NSW,Australia,10,Hamlen,Slograve,Male,71,1973-04-09,Web Designer I,Retail,Affluent Customer,N,Yes,3,47
3293,5847 Bunting Alley,2130,NSW,Australia,11,Peg,Woodstock,Female,98,1986-01-22,Automation Specialist IV,Retail,High Net Worth,N,No,17,34
3294,9 Fisk Point,3350,VIC,Australia,4,Juditha,Leidl,Female,90,1986-06-26,Director of Sales,Manufacturing,Affluent Customer,N,No,6,33
3295,133 Quincy Avenue,3810,VIC,Australia,4,Cleavland,Karchowski,Male,14,1964-05-26,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9,55
3296,85 Carioca Drive,2154,NSW,Australia,11,Leontyne,Jackett,Female,78,1974-11-11,Quality Engineer,Financial Services,Affluent Customer,N,Yes,17,45
3297,50 Declaration Junction,3213,VIC,Australia,6,Addy,Moukes,Male,39,1975-04-26,Product Engineer,Manufacturing,Mass Customer,N,No,13,45
3298,3 Maple Place,3064,VIC,Australia,7,Christine,Baignard,U,1,1975-04-26,VP Quality Control,IT,Affluent Customer,N,Yes,11,45
3299,402 Clyde Gallagher Terrace,3153,VIC,Australia,6,Sybille,Ballsdon,Female,27,1980-04-10,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12,40
3300,08 Upham Place,2176,NSW,Australia,9,Quintus,Gouldthorpe,Male,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14,58
3301,6039 Columbus Court,2280,NSW,Australia,8,Guntar,O'Halloran,Male,5,1987-03-21,Associate Professor,Retail,Mass Customer,N,Yes,6,33
3302,6406 Parkside Hill,2017,NSW,Australia,9,Faulkner,McKiernan,Male,17,1956-10-30,Compensation Analyst,Financial Services,Affluent Customer,N,No,19,63
3303,5 Larry Terrace,3130,VIC,Australia,10,Ced,Cuell,Male,51,1967-02-02,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11,53
3304,0 Sachs Circle,4122,QLD,Australia,8,Tymothy,Rodder,Male,43,1981-01-19,Structural Engineer,Telecommunications,Mass Customer,N,No,12,39
3305,873 Ludington Plaza,2204,NSW,Australia,10,Neddy,La Grange,Male,25,1977-02-16,Senior Developer,Health,Mass Customer,N,Yes,11,43
3306,518 Donald Street,2170,NSW,Australia,9,Iggy,Whorton,Male,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,No,7,29
3307,1172 Mesta Center,4740,QLD,Australia,2,Portia,Thirlwall,Female,96,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14,41
3308,7216 American Ash Place,2062,NSW,Australia,12,Daffi,Idale,Female,5,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Yes,14,40
3309,24965 Mitchell Center,4124,QLD,Australia,6,Christie,Bremeyer,Male,34,1974-12-14,Senior Sales Associate,Financial Services,High Net Worth,N,Yes,3,45
3310,43 Eagle Crest Parkway,2295,NSW,Australia,8,Bethany,Jarrell,Female,83,1961-10-29,VP Marketing,Property,Affluent Customer,N,Yes,12,58
3311,4 Tomscot Alley,4343,QLD,Australia,7,Clary,Bennitt,Female,57,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8,40
3312,83 Graedel Court,4505,QLD,Australia,2,Franky,Nanninini,U,49,1979-12-21,Administrative Officer,IT,High Net Worth,N,No,11,40
3313,81 Westerfield Point,2768,NSW,Australia,10,Kori,Antoshin,Female,10,1995-03-15,Administrative Officer,Property,High Net Worth,N,Yes,5,25
3314,257 Ruskin Crossing,2200,NSW,Australia,10,Blakelee,Tassel,Female,50,1972-10-31,Administrative Officer,Financial Services,Mass Customer,N,Yes,12,47
3315,6 North Court,3862,VIC,Australia,7,Ninnette,Pandey,Female,77,1994-09-08,Account Executive,Property,Mass Customer,N,Yes,5,25
3316,59 Coolidge Hill,2010,NSW,Australia,9,Stoddard,Giacomoni,Female,31,1960-09-02,Structural Analysis Engineer,Property,Mass Customer,N,No,18,59
3317,64 Nancy Plaza,3137,VIC,Australia,7,Ric,Kondrachenko,Male,35,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11,49
3318,2 Donald Crossing,2880,NSW,Australia,1,Courtnay,Allmen,Male,37,1962-02-07,Actuary,Manufacturing,High Net Worth,N,Yes,19,58
3319,88389 Schiller Drive,3029,VIC,Australia,7,Erda,Allmen,Female,67,1966-04-04,Actuary,Financial Services,Affluent Customer,N,Yes,19,54
3320,88 Michigan Junction,3109,VIC,Australia,10,Anabella,Mealham,Female,16,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6,25
3321,6 Ludington Place,2042,NSW,Australia,11,Ives,Mealham,Male,38,1980-05-10,Software Test Engineer I,Manufacturing,High Net Worth,N,Yes,14,40
3322,624 Harper Way,2094,NSW,Australia,10,Hew,Sworder,U,24,1980-05-10,Financial Analyst,Financial Services,Affluent Customer,N,Yes,11,40
3323,15991 Saint Paul Road,4213,QLD,Australia,7,Cortie,Hamshar,Male,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8,47
3324,4 Mayfield Center,3155,VIC,Australia,9,Sholom,Hamshar,Male,32,1973-07-11,Research Nurse,Health,Mass Customer,N,Yes,10,46
